,episode reward,episode,Method
282,-50.540396711580954,133,IIFDS-PPO-Modify
283,-50.56548788956511,134,IIFDS-PPO-Modify
284,-50.59982525043789,135,IIFDS-PPO-Modify
285,-50.56226686021673,136,IIFDS-PPO-Modify
286,-50.575028190915724,137,IIFDS-PPO-Modify
287,-50.562576996708444,138,IIFDS-PPO-Modify
288,-50.54362480269849,139,IIFDS-PPO-Modify
289,-50.574615045280964,140,IIFDS-PPO-Modify
290,-50.62601492469385,141,IIFDS-PPO-Modify
291,-50.630264476492734,142,IIFDS-PPO-Modify
292,-50.6388558569456,143,IIFDS-PPO-Modify
293,-50.66851551259169,144,IIFDS-PPO-Modify
294,-50.631494050054016,145,IIFDS-PPO-Modify
295,-50.61878891170572,146,IIFDS-PPO-Modify
296,-50.65679813370476,147,IIFDS-PPO-Modify
297,-50.706893038637254,148,IIFDS-PPO-Modify
298,-50.745264693880934,149,IIFDS-PPO-Modify
299,-50.88222956514634,150,IIFDS-PPO-Modify
