,episode reward,episode,Method
190,-61.28349870109548,41,IIFDS-PPO-Modify
191,-60.94519887515131,42,IIFDS-PPO-Modify
192,-60.877013866699144,43,IIFDS-PPO-Modify
193,-59.593802973375546,44,IIFDS-PPO-Modify
194,-59.2987788836013,45,IIFDS-PPO-Modify
195,-58.455509774732796,46,IIFDS-PPO-Modify
196,-58.70767484310106,47,IIFDS-PPO-Modify
197,-59.23849935442636,48,IIFDS-PPO-Modify
198,-60.555555541200384,49,IIFDS-PPO-Modify
199,-60.93282028218878,50,IIFDS-PPO-Modify
200,-61.940630672270686,51,IIFDS-PPO-Modify
201,-61.0002203607674,52,IIFDS-PPO-Modify
202,-59.60707973805429,53,IIFDS-PPO-Modify
203,-58.41670163361376,54,IIFDS-PPO-Modify
204,-58.3601206494543,55,IIFDS-PPO-Modify
205,-57.67710202629736,56,IIFDS-PPO-Modify
206,-57.66627490520708,57,IIFDS-PPO-Modify
207,-57.61691977696283,58,IIFDS-PPO-Modify
208,-57.57193137719256,59,IIFDS-PPO-Modify
209,-56.57108417289773,60,IIFDS-PPO-Modify
210,-56.14311959680596,61,IIFDS-PPO-Modify
211,-56.133477713450574,62,IIFDS-PPO-Modify
212,-56.599413283727344,63,IIFDS-PPO-Modify
213,-57.06030941857055,64,IIFDS-PPO-Modify
214,-58.532049312684556,65,IIFDS-PPO-Modify
215,-59.52652606559091,66,IIFDS-PPO-Modify
216,-60.450976782938525,67,IIFDS-PPO-Modify
217,-60.88723826232177,68,IIFDS-PPO-Modify
218,-61.33032382544094,69,IIFDS-PPO-Modify
219,-61.18935340358887,70,IIFDS-PPO-Modify
220,-61.28663932314363,71,IIFDS-PPO-Modify
221,-61.14431848764586,72,IIFDS-PPO-Modify
222,-61.43326344893916,73,IIFDS-PPO-Modify
223,-61.19012078486761,74,IIFDS-PPO-Modify
224,-60.50812404181831,75,IIFDS-PPO-Modify
225,-59.68058143132731,76,IIFDS-PPO-Modify
226,-58.51912542167197,77,IIFDS-PPO-Modify
227,-56.83440076218392,78,IIFDS-PPO-Modify
228,-56.4334486180917,79,IIFDS-PPO-Modify
229,-56.182535550888325,80,IIFDS-PPO-Modify
230,-56.52169128265133,81,IIFDS-PPO-Modify
231,-57.33889521399377,82,IIFDS-PPO-Modify
232,-58.40253740308026,83,IIFDS-PPO-Modify
233,-59.294927884090995,84,IIFDS-PPO-Modify
234,-60.15092413650166,85,IIFDS-PPO-Modify
235,-60.50310061573769,86,IIFDS-PPO-Modify
236,-60.68696556960924,87,IIFDS-PPO-Modify
237,-61.124426866903036,88,IIFDS-PPO-Modify
238,-60.9155394998646,89,IIFDS-PPO-Modify
239,-59.815316027299346,90,IIFDS-PPO-Modify
240,-59.395630302496876,91,IIFDS-PPO-Modify
241,-59.61999288186253,92,IIFDS-PPO-Modify
242,-59.78908450821687,93,IIFDS-PPO-Modify
243,-58.809791075250644,94,IIFDS-PPO-Modify
244,-58.93696153417142,95,IIFDS-PPO-Modify
245,-58.353958538503925,96,IIFDS-PPO-Modify
246,-57.064579957873846,97,IIFDS-PPO-Modify
247,-56.130245127938544,98,IIFDS-PPO-Modify
248,-56.63504110570619,99,IIFDS-PPO-Modify
249,-56.355373060388516,100,IIFDS-PPO-Modify
250,-56.60053562180976,101,IIFDS-PPO-Modify
251,-57.01653267318068,102,IIFDS-PPO-Modify
252,-57.194781070547435,103,IIFDS-PPO-Modify
253,-56.38416367189436,104,IIFDS-PPO-Modify
254,-56.387974539685466,105,IIFDS-PPO-Modify
255,-56.64745638725445,106,IIFDS-PPO-Modify
256,-57.80176003143405,107,IIFDS-PPO-Modify
257,-58.26456049771544,108,IIFDS-PPO-Modify
258,-59.165779966539944,109,IIFDS-PPO-Modify
259,-59.973806065072836,110,IIFDS-PPO-Modify
260,-60.40443364089915,111,IIFDS-PPO-Modify
261,-60.23656120227067,112,IIFDS-PPO-Modify
262,-60.30951762362181,113,IIFDS-PPO-Modify
263,-60.73960109335989,114,IIFDS-PPO-Modify
264,-61.85798364677572,115,IIFDS-PPO-Modify
265,-62.060675939955466,116,IIFDS-PPO-Modify
266,-61.540319216382656,117,IIFDS-PPO-Modify
267,-61.525888495153836,118,IIFDS-PPO-Modify
268,-61.758758102133115,119,IIFDS-PPO-Modify
269,-61.013638307782706,120,IIFDS-PPO-Modify
270,-61.032117200911344,121,IIFDS-PPO-Modify
271,-61.49867194034615,122,IIFDS-PPO-Modify
272,-61.379365568438025,123,IIFDS-PPO-Modify
273,-61.18388256069137,124,IIFDS-PPO-Modify
274,-61.725042180934295,125,IIFDS-PPO-Modify
275,-60.298687787243736,126,IIFDS-PPO-Modify
276,-59.000299597740195,127,IIFDS-PPO-Modify
277,-58.00699882264687,128,IIFDS-PPO-Modify
278,-56.91709567863054,129,IIFDS-PPO-Modify
279,-55.59631899612741,130,IIFDS-PPO-Modify
280,-55.44772505818838,131,IIFDS-PPO-Modify
281,-54.84425189122004,132,IIFDS-PPO-Modify
282,-54.28418448266069,133,IIFDS-PPO-Modify
283,-53.85351560913027,134,IIFDS-PPO-Modify
284,-53.40767120569834,135,IIFDS-PPO-Modify
285,-53.468034135434834,136,IIFDS-PPO-Modify
286,-53.88244152534308,137,IIFDS-PPO-Modify
287,-54.299688651763994,138,IIFDS-PPO-Modify
288,-54.20069569229092,139,IIFDS-PPO-Modify
289,-54.65138768564041,140,IIFDS-PPO-Modify
290,-54.74168053147582,141,IIFDS-PPO-Modify
291,-54.46970037531641,142,IIFDS-PPO-Modify
292,-54.18389044593867,143,IIFDS-PPO-Modify
293,-54.364154064785225,144,IIFDS-PPO-Modify
294,-53.91362435204347,145,IIFDS-PPO-Modify
295,-54.65359585938978,146,IIFDS-PPO-Modify
296,-55.93685162080226,147,IIFDS-PPO-Modify
297,-56.8832725810885,148,IIFDS-PPO-Modify
298,-58.721068692967854,149,IIFDS-PPO-Modify
299,-58.2438675435611,150,IIFDS-PPO-Modify
