7.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
6.990008330556051419e+00,5.199666833293655976e+00,5.000000000000000000e+00
6.960133155682482808e+00,5.397338661590122655e+00,5.000000000000000000e+00
6.910672978251211518e+00,5.591040413322678759e+00,5.000000000000000000e+00
6.842121988005770206e+00,5.778836684617300712e+00,5.000000000000000000e+00
6.755165123780745517e+00,5.958851077208406011e+00,5.000000000000000000e+00
6.650671229819356434e+00,6.129284946790070521e+00,5.000000000000000000e+00
6.529684374568977212e+00,6.288435374475382034e+00,5.000000000000000000e+00
6.393413418694331440e+00,6.434712181799045361e+00,5.000000000000000000e+00
6.243219936541328785e+00,6.566653819254966606e+00,5.000000000000000000e+00
6.080604611736279530e+00,6.682941969615792566e+00,5.000000000000000000e+00
5.907192242851154518e+00,6.782414720122870833e+00,5.000000000000000000e+00
5.724715508953346799e+00,6.864078171934452577e+00,5.000000000000000000e+00
5.534997657249174807e+00,6.927116370834386139e+00,5.000000000000000000e+00
5.339934285800481462e+00,6.970899459976920731e+00,5.000000000000000000e+00
5.141474403335405619e+00,6.994989973208109113e+00,5.000000000000000000e+00
4.941600955397421835e+00,6.999147206083009998e+00,5.000000000000000000e+00
4.742311011408950172e+00,6.983329620904937585e+00,5.000000000000000000e+00
4.545595810613824561e+00,6.947695261756390295e+00,5.000000000000000000e+00
4.353420866272991852e+00,6.892600175374828275e+00,5.000000000000000000e+00
4.167706326905713965e+00,6.818594853651362975e+00,5.000000000000000000e+00
3.990307790800284415e+00,6.726418733297746755e+00,5.000000000000000000e+00
3.822997765489307476e+00,6.616992807639180185e+00,5.000000000000000000e+00
3.667447957440350681e+00,6.491410424353439623e+00,5.000000000000000000e+00
3.525212568917507561e+00,6.350926361102300355e+00,5.000000000000000000e+00
3.397712768906131497e+00,6.196944288207911100e+00,5.000000000000000000e+00
3.286222493262104472e+00,6.031002743642926767e+00,5.000000000000000000e+00
3.191855715965876694e+00,5.854759760467658225e+00,5.000000000000000000e+00
3.115555318662682982e+00,5.669976300311807549e+00,5.000000000000000000e+00
3.058083669700818241e+00,5.478498658427962020e+00,5.000000000000000000e+00
3.020015006799108725e+00,5.282240016119732040e+00,5.000000000000000000e+00
3.001729699453441036e+00,5.083161324866578568e+00,5.000000000000000000e+00
3.003410448410494205e+00,4.883251713144836970e+00,5.000000000000000000e+00
3.025040460182270685e+00,4.684508611713500414e+00,5.000000000000000000e+00
3.066403614841078706e+00,4.488917795946334444e+00,5.000000000000000000e+00
3.127086625418408872e+00,4.298433544620756663e+00,5.000000000000000000e+00
3.206483167331707573e+00,4.114959113410291636e+00,5.000000000000000000e+00
3.303799936579185470e+00,3.940327718183010308e+00,5.000000000000000000e+00
3.418064576171168767e+00,3.776284218114558833e+00,5.000000000000000000e+00
3.548135391599722688e+00,3.624467681632049576e+00,5.000000000000000000e+00
3.692712758272779006e+00,3.486395009384141375e+00,5.000000000000000000e+00
3.850352106933464746e+00,3.363445777871177267e+00,5.000000000000000000e+00
4.019478357318602590e+00,3.256848455172822732e+00,5.000000000000000000e+00
4.198401655840051205e+00,3.167668126501089532e+00,5.000000000000000000e+00
4.385334260043161514e+00,3.096795852220967760e+00,5.000000000000000000e+00
4.578408401138440276e+00,3.044939764669805982e+00,5.000000000000000000e+00
4.775694946129890539e+00,3.012617992733071404e+00,5.000000000000000000e+00
4.975222673074217283e+00,3.000153484871798337e+00,5.000000000000000000e+00
5.174997966878891020e+00,3.007670782328318637e+00,5.000000000000000000e+00
5.373024738845147752e+00,3.035094774751334157e+00,5.000000000000000000e+00
5.567324370926448829e+00,3.082151450673721982e+00,5.000000000000000000e+00
5.755955485425957363e+00,3.148370635344533763e+00,5.000000000000000000e+00
5.937033342600749108e+00,3.233090688559690840e+00,5.000000000000000000e+00
6.108748672358316867e+00,3.335465115552194604e+00,5.000000000000000000e+00
6.269385751885264035e+00,3.454471024888021269e+00,5.000000000000000000e+00
6.417339548582514652e+00,3.588919348859211045e+00,5.000000000000000000e+00
6.551131757020494106e+00,3.737466724255351203e+00,5.000000000000000000e+00
6.669425569678314680e+00,3.898628914804717294e+00,5.000000000000000000e+00
6.771039033882633618e+00,4.070795641172477275e+00,5.000000000000000000e+00
6.854956861488068043e+00,4.252246670339518531e+00,5.000000000000000000e+00
6.920340573300729048e+00,4.441169003602137622e+00,5.000000000000000000e+00
6.966536876885166762e+00,4.635674991455797311e+00,5.000000000000000000e+00
6.993084194046433666e+00,4.833821194364994689e+00,5.000000000000000000e+00
6.999717272766829979e+00,5.033627800968687005e+00,5.000000000000000000e+00
6.986369837516386738e+00,5.233098409700973619e+00,5.000000000000000000e+00
6.953175251456050532e+00,5.430239976175617045e+00,5.000000000000000000e+00
6.900465183917063428e+00,5.623082727026742056e+00,5.000000000000000000e+00
6.828766296470645258e+00,5.809699841233181949e+00,5.000000000000000000e+00
6.738794980699658765e+00,5.988226702277202662e+00,5.000000000000000000e+00
