6.615773105863908654e+00
6.589720354873107588e+00
6.546972446417718139e+00
6.487338256014900217e+00
6.410742511389544873e+00
6.317219342781716485e+00
6.206907787885955763e+00
6.080053565947335592e+00
6.900982624799241627e+00
6.722319025702798712e+00
6.537538811088424495e+00
6.347798259994860359e+00
6.154940742374623852e+00
5.961276056059471529e+00
4.742551546116616557e+00
4.518553149962151849e+00
4.284822838847473392e+00
4.042480118436873937e+00
3.792682578384149572e+00
3.536617709376626451e+00
3.275523812157318915e+00
3.010728773414766302e+00
2.743741890473452294e+00
2.476288769534881862e+00
2.210439270070770235e+00
1.948743093949202976e+00
1.694389186356173305e+00
1.451440158811617920e+00
1.225072924809776698e+00
1.021869821317466620e+00
8.496161661114065566e-01
7.156666872434525040e-01
6.242898110450980642e-01
5.751772924710047974e-01
5.645088358201213463e-01
1.395597445489645150e+00
1.201236705796196791e+00
1.012626770153141287e+00
8.306446513593117587e-01
6.591298716400753044e-01
5.064691615152736581e-01
3.854823586526809898e-01
3.096858989216357827e-01
2.868958470915468073e-01
3.160382260701395385e-01
3.915183302711608970e-01
5.054790026914723899e-01
6.482158994223510273e-01
8.091756894249300114e-01
9.782971653874803497e-01
1.146568351464288149e+00
1.306313823104777949e+00
2.340842697494724067e+00
2.365290571951160103e+00
2.374162138416122225e+00
2.364141282685802814e+00
2.334147817089998966e+00
2.285425964296378787e+00
2.221501979791614456e+00
2.148006420299205299e+00
2.072302173142444026e+00
7.542080944460300973e-01
5.819555704966377085e-01
4.363267328456124083e-01
3.198425506520057304e-01
2.340608717574552688e-01
1.815258939855322051e-01
1.663759754011622238e-01
1.932381671842680060e-01
2.602130988891317998e-01
3.607872197445605167e-01
4.905108663476700492e-01
6.405230457914725672e-01
7.988300905132961205e-01
9.584308603293845152e-01
1.119039884505092619e+00
1.282792856422277694e+00
1.452004833257563465e+00
1.628036450129582313e+00
1.810960429722369369e+00
1.999596454706463078e+00
2.191813507868368038e+00
2.384959767184312351e+00
2.576340818035218749e+00
2.763665479706310713e+00
2.945407728359940247e+00
3.121034803961920900e+00
3.291034780172413576e+00
4.395531934943042174e+00
4.444407675924665568e+00
4.484385482372771570e+00
4.518052245998371852e+00
4.548070643536587632e+00
4.576782069994913549e+00
4.605847125523018448e+00
4.636004757882760785e+00
4.666977916884532895e+00
4.697543773017865298e+00
4.725767906244887406e+00
4.749347924681014632e+00
4.766003811819016889e+00
4.773859516049055784e+00
4.771758978269580176e+00
4.759470056231191570e+00
4.737758691551104739e+00
4.708314808955496034e+00
4.673535113679775144e+00
4.636205576274264217e+00
4.599089786152402937e+00
4.564473650277668604e+00
4.533862208887061485e+00
4.507812209051910379e+00
4.485861196775172033e+00
4.466660697557211179e+00
4.448094513808762862e+00
4.427603605579199630e+00
4.402504335848894890e+00
4.370306974078874696e+00
