1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00,1.000000000000000056e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.000000000000000056e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.000000000000000056e-01
1.000000000000000056e-01,2.999999222159385859e+00,1.000000000000000056e-01
1.000000000000000056e-01,2.999999913573264898e+00,1.000000000000000056e-01
1.000000000000000056e-01,2.907272583246231168e+00,3.000000000000000000e+00
1.000000000000000056e-01,2.650419586896896273e+00,3.000000000000000000e+00
1.000000000000000056e-01,2.427579745650291443e+00,3.000000000000000000e+00
1.000000000000000056e-01,1.780857779085636139e+00,3.000000000000000000e+00
1.000000000000000056e-01,1.453637777268886655e+00,3.000000000000000000e+00
1.000000000000000056e-01,2.541928106546401889e+00,2.999999913573264898e+00
1.000000000000000056e-01,2.962688541412353604e+00,2.999999740719795138e+00
1.000000000000000056e-01,2.997350761294364840e+00,2.999999740719795138e+00
1.000000000000000056e-01,2.999611511826515198e+00,2.999999740719795138e+00
1.000000000000000056e-01,2.999948662519455134e+00,2.999999827146530240e+00
1.000000000000000056e-01,2.999967849254608243e+00,2.999998530745506375e+00
1.000000000000000056e-01,2.999986690282821833e+00,2.999968972802162348e+00
1.000000864267349271e-01,2.999999395012855619e+00,2.999136683344841181e+00
1.023695617914199829e-01,3.000000000000000000e+00,2.906165370345115573e+00
2.379500380158424466e+00,3.000000000000000000e+00,2.534371852874756081e-01
1.059978425502777211e-01,3.000000000000000000e+00,1.030603706836700495e-01
1.000006049871444702e-01,3.000000000000000000e+00,1.009651273488998413e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.089671194553375327e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.094595927000045821e+00
1.000000000000000056e-01,3.000000000000000000e+00,2.860485643148422241e+00
1.000000000000000056e-01,3.000000000000000000e+00,2.996230325102806180e+00
1.000000000000000056e-01,3.000000000000000000e+00,2.999918326735496521e+00
1.000000000000000056e-01,3.000000000000000000e+00,2.999996802210807889e+00
1.000000000000000056e-01,3.000000000000000000e+00,2.999998962879180997e+00
1.000000000000000056e-01,3.000000000000000000e+00,2.999999481439590276e+00
1.000001728534698486e-01,3.000000000000000000e+00,2.999998703598976135e+00
1.000163346529007041e-01,2.999999395012855619e+00,2.999981591105461032e+00
1.025633305311203086e-01,2.999985134601593106e+00,2.999497687816619962e+00
1.000000000000000056e-01,2.999742880463600159e+00,8.930967047810554060e-01
1.000000000000000056e-01,2.798345339298248469e+00,1.020001739263534657e-01
1.000000000000000056e-01,2.999999222159385859e+00,1.000000000000000056e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.000000000000000056e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.000000000000000056e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.000000000000000056e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.000002592802047841e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.000358670949935969e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.144156336784362821e-01
1.000000000000000056e-01,3.000000000000000000e+00,3.033234745264053456e-01
1.000000000000000056e-01,3.000000000000000000e+00,4.167815536260605080e-01
1.000000000000000056e-01,3.000000000000000000e+00,2.364341944456100353e-01
1.000000000000000056e-01,2.999990665912628085e+00,2.887947082519531361e-01
1.000000000000000056e-01,2.999961885809898199e+00,1.009093821048736572e-01
